country,year,month,week,date,population,weekly_count,weekly_count_prop,cumulative_count,cumulative_count_prop
Liechtenstein,2021,18645,3,2021-01-18,38747,43,110.97633365163755,2499,110.97633365163755
Liechtenstein,2021,18652,4,2021-01-25,38747,29,74.84450409063928,2528,74.84450409063928
Liechtenstein,2021,18659,5,2021-02-01,38747,14,36.13182956099827,2542,36.13182956099827
Liechtenstein,2021,18666,6,2021-02-08,38747,11,28.38929465507007,2553,28.38929465507007
Liechtenstein,2021,18673,7,2021-02-15,38747,26,67.10196918471108,2579,67.10196918471108
Liechtenstein,2021,18680,8,2021-02-22,38747,16,41.293519498283736,2595,41.293519498283736
Liechtenstein,2021,18687,9,2021-03-01,38747,20,51.616899372854675,2615,51.616899372854675
Liechtenstein,2021,18694,10,2021-03-08,38747,20,51.616899372854675,2635,51.616899372854675
Liechtenstein,2021,18701,11,2021-03-15,38747,32,82.58703899656747,2667,82.58703899656747
Liechtenstein,2021,18708,12,2021-03-22,38747,33,85.16788396521021,2700,85.16788396521021
Liechtenstein,2021,18715,13,2021-03-29,38747,57,147.10816321263582,2757,147.10816321263582
Liechtenstein,2021,18722,14,2021-04-05,38747,69,178.07830283634863,2826,178.07830283634863
Liechtenstein,2021,18729,15,2021-04-12,38747,62,160.0123880558495,2888,160.0123880558495
Liechtenstein,2021,18736,16,2021-04-19,38747,61,157.43154308720676,2949,157.43154308720676
Liechtenstein,2021,18743,17,2021-04-26,38747,28,72.26365912199654,2977,72.26365912199654
Liechtenstein,2021,18750,18,2021-05-03,38747,16,41.293519498283736,2993,41.293519498283736
Liechtenstein,2021,18757,19,2021-05-10,38747,10,25.808449686427338,3003,25.808449686427338
Liechtenstein,2021,18764,20,2021-05-17,38747,13,33.55098459235554,3016,33.55098459235554
Liechtenstein,2021,18771,21,2021-05-24,38747,9,23.2276047177846,3025,23.2276047177846
Liechtenstein,2021,18778,22,2021-05-31,38747,3,7.742534905928201,3028,7.742534905928201
Liechtenstein,2021,18785,23,2021-06-07,38747,3,7.742534905928201,3031,7.742534905928201
Liechtenstein,2021,18792,24,2021-06-14,38747,6,15.485069811856402,3037,15.485069811856402
Liechtenstein,2021,18799,25,2021-06-21,38747,11,28.38929465507007,3048,28.38929465507007
Liechtenstein,2021,18806,26,2021-06-28,38747,11,28.38929465507007,3059,28.38929465507007
Liechtenstein,2021,18813,27,2021-07-05,38747,12,30.970139623712804,3071,30.970139623712804
Liechtenstein,2021,18820,28,2021-07-12,38747,7,18.065914780499135,3078,18.065914780499135
Liechtenstein,2021,18827,29,2021-07-19,38747,9,23.2276047177846,3087,23.2276047177846
Liechtenstein,2021,18834,30,2021-07-26,38747,14,36.13182956099827,3101,36.13182956099827
Liechtenstein,2021,18841,31,2021-08-02,38747,60,154.85069811856403,3161,154.85069811856403
Liechtenstein,2021,18848,32,2021-08-09,38747,67,172.91661289906315,3228,172.91661289906315
Liechtenstein,2021,18855,33,2021-08-16,38747,37,95.49126383978114,3265,95.49126383978114
Liechtenstein,2021,18862,34,2021-08-23,38747,66,170.33576793042042,3331,170.33576793042042
Liechtenstein,2021,18869,35,2021-08-30,38747,56,144.52731824399308,3387,144.52731824399308
Liechtenstein,2021,18876,36,2021-09-06,38747,32,82.58703899656747,3419,82.58703899656747
Liechtenstein,2021,18883,37,2021-09-13,38747,27,69.6828141533538,3446,69.6828141533538
Liechtenstein,2021,18890,38,2021-09-20,38747,5,12.904224843213669,3451,12.904224843213669
Liechtenstein,2021,18897,39,2021-09-27,38747,12,30.970139623712804,3463,30.970139623712804
Liechtenstein,2021,18904,40,2021-10-04,38747,35,90.32957390249568,3498,90.32957390249568
Liechtenstein,2021,18911,41,2021-10-11,38747,41,105.81464371435207,3539,105.81464371435207
Liechtenstein,2021,18918,42,2021-10-18,38747,40,103.23379874570935,3579,103.23379874570935
Liechtenstein,2021,18925,43,2021-10-25,38747,95,245.1802720210597,3674,245.1802720210597
Lithuania,2020,18267,0,2020-01-06,2794090,0,0,0,0
Lithuania,2020,18267,1,2020-01-06,2794090,0,0,0,0
Lithuania,2020,18274,2,2020-01-13,2794090,0,0,0,0
Lithuania,2020,18281,3,2020-01-20,2794090,0,0,0,0
Lithuania,2020,18288,4,2020-01-27,2794090,0,0,0,0
Lithuania,2020,18295,5,2020-02-03,2794090,0,0,0,0
Lithuania,2020,18302,6,2020-02-10,2794090,0,0,0,0
Lithuania,2020,18309,7,2020-02-17,2794090,0,0,0,0
Lithuania,2020,18316,8,2020-02-24,2794090,0,0,0,0
Lithuania,2020,18323,9,2020-03-02,2794090,0,0,0,0
Lithuania,2020,18330,10,2020-03-09,2794090,0,0,0,0
Lithuania,2020,18337,11,2020-03-16,2794090,0,0,0,0
Lithuania,2020,18344,12,2020-03-23,2794090,0,0,0,0
Lithuania,2020,18351,13,2020-03-30,2794090,0,0,0,0
Lithuania,2020,18358,14,2020-04-06,2794090,0,0,0,0
Lithuania,2020,18365,15,2020-04-13,2794090,0,0,0,0
Lithuania,2020,18372,16,2020-04-20,2794090,155,5.547423311346449,155,5.547423311346449
Lithuania,2020,18379,17,2020-04-27,2794090,79,2.827396397395932,234,2.827396397395932
Lithuania,2020,18386,18,2020-05-04,2794090,72,2.5768676026899633,306,2.5768676026899633
Lithuania,2020,18393,19,2020-05-11,2794090,72,2.5768676026899633,378,2.5768676026899633
Lithuania,2020,18400,20,2020-05-18,2794090,77,2.7558167417656554,455,2.7558167417656554
Lithuania,2020,18407,21,2020-05-25,2794090,43,1.5389625960509503,498,1.5389625960509503
Lithuania,2020,18414,22,2020-06-01,2794090,45,1.6105422516812271,543,1.6105422516812271
Lithuania,2020,18421,23,2020-06-08,2794090,52,1.8610710463871958,595,1.8610710463871958
Lithuania,2020,18428,24,2020-06-15,2794090,28,1.0021151788238747,623,1.0021151788238747
Lithuania,2020,18435,25,2020-06-22,2794090,15,0.5368474172270757,638,0.5368474172270757
Lithuania,2020,18442,26,2020-06-29,2794090,25,0.8947456953784595,663,0.8947456953784595
Lithuania,2020,18449,27,2020-07-06,2794090,33,1.1810643178995666,696,1.1810643178995666
Lithuania,2020,18456,28,2020-07-13,2794090,73,2.612657430505102,769,2.612657430505102
Lithuania,2020,18463,29,2020-07-20,2794090,72,2.5768676026899633,841,2.5768676026899633
Lithuania,2020,18470,30,2020-07-27,2794090,100,3.578982781513838,941,3.578982781513838
Lithuania,2020,18477,31,2020-08-03,2794090,145,5.189525033195065,1086,5.189525033195065
Lithuania,2020,18484,32,2020-08-10,2794090,172,6.155850384203801,1258,6.155850384203801
Lithuania,2020,18491,33,2020-08-17,2794090,236,8.446399364372658,1494,8.446399364372658
Lithuania,2020,18498,34,2020-08-24,2794090,233,8.339029880927242,1727,8.339029880927242
Lithuania,2020,18505,35,2020-08-31,2794090,193,6.907436768321707,1920,6.907436768321707
Lithuania,2020,18512,36,2020-09-07,2794090,286,10.235890755129578,2206,10.235890755129578
Lithuania,2020,18519,37,2020-09-14,2794090,428,15.318046304879227,2634,15.318046304879227
Lithuania,2020,18526,38,2020-09-21,2794090,676,24.193923603033546,3310,24.193923603033546
Lithuania,2020,18533,39,2020-09-28,2794090,793,28.381333457404736,4103,28.381333457404736
Lithuania,2020,18540,40,2020-10-05,2794090,960,34.35823470253285,5063,34.35823470253285
Lithuania,2020,18547,41,2020-10-12,2794090,1478,52.89736551077453,6541,52.89736551077453
Lithuania,2020,18554,42,2020-10-19,2794090,3229,115.56535401508184,9770,115.56535401508184
Lithuania,2020,18561,43,2020-10-26,2794090,5590,200.06513748662354,15360,200.06513748662354
Lithuania,2020,18568,44,2020-11-02,2794090,9143,327.22639571381023,24503,327.22639571381023
Lithuania,2020,18575,45,2020-11-09,2794090,10206,365.2709826813023,34709,365.2709826813023
Lithuania,2020,18582,46,2020-11-16,2794090,12323,441.0380481659503,47032,441.0380481659503
Lithuania,2020,18589,47,2020-11-23,2794090,13115,469.38359179553987,60147,469.38359179553987
Lithuania,2020,18596,48,2020-11-30,2794090,14691,525.7883604321979,74838,525.7883604321979
Lithuania,2020,18603,49,2020-12-07,2794090,18977,679.1835624478811,93815,679.1835624478811
Lithuania,2020,18610,50,2020-12-14,2794090,19481,697.2216356667108,113296,697.2216356667108
Lithuania,2020,18617,51,2020-12-21,2794090,17880,639.9221213346742,131176,639.9221213346742
Lithuania,2020,18624,52,2020-12-28,2794090,15632,559.4665884062432,146808,559.4665884062432
Lithuania,2021,18631,0,2021-01-04,2794090,12460,445.94125457662426,159268,445.94125457662426
Lithuania,2021,18631,1,2021-01-04,2794090,7554,270.3563593155553,166822,270.3563593155553
Lithuania,2021,18638,2,2021-01-11,2794090,6404,229.1980573281462,173226,229.1980573281462
Lithuania,2021,18645,3,2021-01-18,2794090,5438,194.62508365872253,178664,194.62508365872253
Lithuania,2021,18652,4,2021-01-25,2794090,3956,141.58455883668745,182620,141.58455883668745
Lithuania,2021,18659,5,2021-02-01,2794090,3238,115.88746246541808,185858,115.88746246541808
Lithuania,2021,18666,6,2021-02-08,2794090,3252,116.38852005483001,189110,116.38852005483001
Lithuania,2021,18673,7,2021-02-15,2794090,3479,124.51281096886643,192589,124.51281096886643
Lithuania,2021,18680,8,2021-02-22,2794090,2911,104.18418876986783,195500,104.18418876986783
Lithuania,2021,18687,9,2021-03-01,2794090,3079,110.19687984281107,198579,110.19687984281107
Lithuania,2021,18694,10,2021-03-08,2794090,3469,124.15491269071505,202048,124.15491269071505
Lithuania,2021,18701,11,2021-03-15,2794090,4652,166.49427899602375,206700,166.49427899602375
Lithuania,2021,18708,12,2021-03-22,2794090,5600,200.42303576477494,212300,200.42303576477494
Lithuania,2021,18715,13,2021-03-29,2794090,6278,224.68853902343875,218578,224.68853902343875
Lithuania,2021,18722,14,2021-04-05,2794090,7014,251.0298522953806,225592,251.0298522953806
Lithuania,2021,18729,15,2021-04-12,2794090,7262,259.90572959353494,232854,259.90572959353494
Lithuania,2021,18736,16,2021-04-19,2794090,6216,222.4695696989002,239070,222.4695696989002
Lithuania,2021,18743,17,2021-04-26,2794090,9330,333.9190935152411,248400,333.9190935152411
Lithuania,2021,18750,18,2021-05-03,2794090,7083,253.49935041462516,255483,253.49935041462516
Lithuania,2021,18757,19,2021-05-10,2794090,4839,173.18697679745463,260322,173.18697679745463
Lithuania,2021,18764,20,2021-05-17,2794090,3094,110.73372726003815,263416,110.73372726003815
Lithuania,2021,18771,21,2021-05-24,2794090,2042,73.08282839851258,265458,73.08282839851258
Lithuania,2021,18778,22,2021-05-31,2794090,1190,42.58989510001467,266648,42.58989510001467
Lithuania,2021,18785,23,2021-06-07,2794090,554,19.827564609586663,267202,19.827564609586663
Lithuania,2021,18792,24,2021-06-14,2794090,256,9.162195920675426,267458,9.162195920675426
Lithuania,2021,18799,25,2021-06-21,2794090,200,7.157965563027676,267658,7.157965563027676
Lithuania,2021,18806,26,2021-06-28,2794090,306,10.951687311432345,267964,10.951687311432345
Lithuania,2021,18813,27,2021-07-05,2794090,556,19.89914426521694,268520,19.89914426521694
Lithuania,2021,18820,28,2021-07-12,2794090,1210,43.30569165631744,269730,43.30569165631744
Lithuania,2021,18827,29,2021-07-19,2794090,2108,75.44495703431171,271838,75.44495703431171
Lithuania,2021,18834,30,2021-07-26,2794090,3089,110.55477812096245,274927,110.55477812096245
Lithuania,2021,18841,31,2021-08-02,2794090,3606,129.058119101389,278533,129.058119101389
Lithuania,2021,18848,32,2021-08-09,2794090,3981,142.4793045320659,282514,142.4793045320659
Lithuania,2021,18855,33,2021-08-16,2794090,4041,144.62669420097419,286555,144.62669420097419
Lithuania,2021,18862,34,2021-08-23,2794090,4770,170.71747867821009,291325,170.71747867821009
Lithuania,2021,18869,35,2021-08-30,2794090,5883,210.5515570364591,297208,210.5515570364591
Lithuania,2021,18876,36,2021-09-06,2794090,7697,275.47430469312013,304905,275.47430469312013
Lithuania,2021,18883,37,2021-09-13,2794090,9166,328.0495617535584,314071,328.0495617535584
Lithuania,2021,18890,38,2021-09-20,2794090,11891,425.57684254981046,325962,425.57684254981046
Lithuania,2021,18897,39,2021-09-27,2794090,14573,521.5651607500116,340535,521.5651607500116
Lithuania,2021,18904,40,2021-10-04,2794090,16233,580.9762749231413,356768,580.9762749231413
Lithuania,2021,18911,41,2021-10-11,2794090,20656,739.2746833494984,377424,739.2746833494984
Lithuania,2021,18918,42,2021-10-18,2794090,21069,754.0558822371505,398493,754.0558822371505
Lithuania,2021,18925,43,2021-10-25,2794090,18096,647.6527241427442,416589,647.6527241427442
Luxembourg,2020,18267,0,2020-01-06,626108,0,0,0,0
Luxembourg,2020,18267,1,2020-01-06,626108,0,0,0,0
Luxembourg,2020,18274,2,2020-01-13,626108,0,0,0,0
Luxembourg,2020,18281,3,2020-01-20,626108,0,0,0,0
Luxembourg,2020,18288,4,2020-01-27,626108,0,0,0,0
Luxembourg,2020,18295,5,2020-02-03,626108,0,0,0,0
Luxembourg,2020,18302,6,2020-02-10,626108,0,0,0,0
Luxembourg,2020,18309,7,2020-02-17,626108,0,0,0,0
Luxembourg,2020,18316,8,2020-02-24,626108,1,0.15971685396129742,1,0.15971685396129742
Luxembourg,2020,18323,9,2020-03-02,626108,3,0.4791505618838922,4,0.4791505618838922
Luxembourg,2020,18330,10,2020-03-09,626108,83,13.256498878787685,87,13.256498878787685
Luxembourg,2020,18337,11,2020-03-16,626108,682,108.92689440160484,769,108.92689440160484
Luxembourg,2020,18344,12,2020-03-23,626108,1070,170.89703373858822,1839,170.89703373858822
Luxembourg,2020,18351,13,2020-03-30,626108,627,100.14246743373347,2466,100.14246743373347
Luxembourg,2020,18358,14,2020-04-06,626108,298,47.59562248046663,2764,47.59562248046663
Luxembourg,2020,18365,15,2020-04-13,626108,178,28.429600005110938,2942,28.429600005110938
Luxembourg,2020,18372,16,2020-04-20,626108,95,15.173101126323255,3037,15.173101126323255
Luxembourg,2020,18379,17,2020-04-27,626108,62,9.90244494560044,3099,9.90244494560044
Luxembourg,2020,18386,18,2020-05-04,626108,37,5.909523596568004,3136,5.909523596568004
Luxembourg,2020,18393,19,2020-05-11,626108,37,5.909523596568004,3173,5.909523596568004
Luxembourg,2020,18400,20,2020-05-18,626108,37,5.909523596568004,3210,5.909523596568004
Luxembourg,2020,18407,21,2020-05-25,626108,16,2.5554696633807588,3226,2.5554696633807588
Luxembourg,2020,18414,22,2020-06-01,626108,13,2.0763191014968663,3239,2.0763191014968663
Luxembourg,2020,18421,23,2020-06-08,626108,25,3.9929213490324353,3264,3.9929213490324353
Luxembourg,2020,18428,24,2020-06-15,626108,41,6.548391012413194,3305,6.548391012413194
Luxembourg,2020,18435,25,2020-06-22,626108,127,20.28404045308477,3432,20.28404045308477
Luxembourg,2020,18442,26,2020-06-29,626108,250,39.92921349032435,3682,39.92921349032435
Luxembourg,2020,18449,27,2020-07-06,626108,343,54.78288090872501,4025,54.78288090872501
Luxembourg,2020,18456,28,2020-07-13,626108,570,91.03860675793952,4595,91.03860675793952
Luxembourg,2020,18463,29,2020-07-20,626108,580,92.6357752975525,5175,92.6357752975525
Luxembourg,2020,18470,30,2020-07-27,626108,439,70.11569888900956,5614,70.11569888900956
Luxembourg,2020,18477,31,2020-08-03,626108,300,47.91505618838922,5914,47.91505618838922
Luxembourg,2020,18484,32,2020-08-10,626108,202,32.26280450018208,6116,32.26280450018208
Luxembourg,2020,18491,33,2020-08-17,626108,279,44.56100225520198,6395,44.56100225520198
Luxembourg,2020,18498,34,2020-08-24,626108,301,48.07477304235052,6696,48.07477304235052
Luxembourg,2020,18505,35,2020-08-31,626108,293,46.79703821066014,6989,46.79703821066014
Luxembourg,2020,18512,36,2020-09-07,626108,285,45.51930337896976,7274,45.51930337896976
Luxembourg,2020,18519,37,2020-09-14,626108,671,107.17000900803056,7945,107.17000900803056
Luxembourg,2020,18526,38,2020-09-21,626108,465,74.26833709200329,8410,74.26833709200329
Luxembourg,2020,18533,39,2020-09-28,626108,553,88.32342024059747,8963,88.32342024059747
Luxembourg,2020,18540,40,2020-10-05,626108,811,129.5303685626122,9774,129.5303685626122
Luxembourg,2020,18547,41,2020-10-12,626108,1295,206.83332587988014,11069,206.83332587988014
Luxembourg,2020,18554,42,2020-10-19,626108,3351,535.2111776243077,14420,535.2111776243077
Luxembourg,2020,18561,43,2020-10-26,626108,4679,747.3151596849106,19099,747.3151596849106
Luxembourg,2020,18568,44,2020-11-02,626108,4107,655.9571192190484,23206,655.9571192190484
Luxembourg,2020,18575,45,2020-11-09,626108,3813,609.0003641544271,27019,609.0003641544271
Luxembourg,2020,18582,46,2020-11-16,626108,3858,616.1876225826854,30877,616.1876225826854
Luxembourg,2020,18589,47,2020-11-23,626108,3565,569.3905843720253,34442,569.3905843720253
Luxembourg,2020,18596,48,2020-11-30,626108,3810,608.5212135925432,38252,608.5212135925432
Luxembourg,2020,18603,49,2020-12-07,626108,3426,547.1899416714049,41678,547.1899416714049
Luxembourg,2020,18610,50,2020-12-14,626108,2701,431.39522254946434,44379,431.39522254946434
Luxembourg,2020,18617,51,2020-12-21,626108,1303,208.11106071157053,45682,208.11106071157053
Luxembourg,2020,18624,52,2020-12-28,626108,1159,185.1118337411437,46841,185.1118337411437
Luxembourg,2021,18631,0,2021-01-04,626108,1046,167.0638292435171,47887,167.0638292435171
Luxembourg,2021,18631,1,2021-01-04,626108,867,138.47451238444486,48754,138.47451238444486
Luxembourg,2021,18638,2,2021-01-11,626108,848,135.4398921591802,49602,135.4398921591802
Luxembourg,2021,18645,3,2021-01-18,626108,1020,162.91119104052336,50622,162.91119104052336
Luxembourg,2021,18652,4,2021-01-25,626108,1132,180.79947868418867,51754,180.79947868418867
Luxembourg,2021,18659,5,2021-02-01,626108,1077,172.01505171631732,52831,172.01505171631732
Luxembourg,2021,18666,6,2021-02-08,626108,1254,200.28493486746694,54085,200.28493486746694
Luxembourg,2021,18673,7,2021-02-15,626108,1310,209.2290786892996,55395,209.2290786892996
Luxembourg,2021,18680,8,2021-02-22,626108,1189,189.90333935998262,56584,189.90333935998262
Luxembourg,2021,18687,9,2021-03-01,626108,1249,199.48635059766048,57833,199.48635059766048
Luxembourg,2021,18694,10,2021-03-08,626108,1584,252.9914966746951,59417,252.9914966746951
Luxembourg,2021,18701,11,2021-03-15,626108,1701,271.6783685881669,61118,271.6783685881669
Luxembourg,2021,18708,12,2021-03-22,626108,1554,248.19999105585617,62672,248.19999105585617
Luxembourg,2021,18715,13,2021-03-29,626108,1302,207.95134385760923,63974,207.95134385760923
Luxembourg,2021,18722,14,2021-04-05,626108,1280,204.4375730704607,65254,204.4375730704607
Luxembourg,2021,18729,15,2021-04-12,626108,1213,193.73654385505375,66467,193.73654385505375
Luxembourg,2021,18736,16,2021-04-19,626108,1099,175.52882250346585,67566,175.52882250346585
Luxembourg,2021,18743,17,2021-04-26,626108,923,147.41865620627752,68489,147.41865620627752
Luxembourg,2021,18750,18,2021-05-03,626108,735,117.3918876615536,69224,117.3918876615536
Luxembourg,2021,18757,19,2021-05-10,626108,503,80.3375775425326,69727,80.3375775425326
Luxembourg,2021,18764,20,2021-05-17,626108,358,57.178633718144475,70085,57.178633718144475
Luxembourg,2021,18771,21,2021-05-24,626108,323,51.588543829499066,70408,51.588543829499066
Luxembourg,2021,18778,22,2021-05-31,626108,199,31.783653938298183,70607,31.783653938298183
Luxembourg,2021,18785,23,2021-06-07,626108,99,15.811968542168444,70706,15.811968542168444
Luxembourg,2021,18792,24,2021-06-14,626108,122,19.485456183278284,70828,19.485456183278284
Luxembourg,2021,18799,25,2021-06-21,626108,818,130.64838654034128,71646,130.64838654034128
Luxembourg,2021,18806,26,2021-06-28,626108,881,140.71054833990303,72527,140.71054833990303
Luxembourg,2021,18813,27,2021-07-05,626108,760,121.38480901058604,73287,121.38480901058604
Luxembourg,2021,18820,28,2021-07-12,626108,618,98.7050157480818,73905,98.7050157480818
Luxembourg,2021,18827,29,2021-07-19,626108,485,77.46267417122924,74390,77.46267417122924
Luxembourg,2021,18834,30,2021-07-26,626108,469,74.90720450784849,74859,74.90720450784849
Luxembourg,2021,18841,31,2021-08-02,626108,344,54.94259776268631,75203,54.94259776268631
Luxembourg,2021,18848,32,2021-08-09,626108,487,77.78210787915184,75690,77.78210787915184
Luxembourg,2021,18855,33,2021-08-16,626108,598,95.51067866885585,76288,95.51067866885585
Luxembourg,2021,18862,34,2021-08-23,626108,603,96.30926293866234,76891,96.30926293866234
Luxembourg,2021,18869,35,2021-08-30,626108,585,93.43435956735898,77476,93.43435956735898
Luxembourg,2021,18876,36,2021-09-06,626108,568,90.71917305001693,78044,90.71917305001693
Luxembourg,2021,18883,37,2021-09-13,626108,614,98.06614833223661,78658,98.06614833223661
Luxembourg,2021,18890,38,2021-09-20,626108,609,97.26756406243013,79267,97.26756406243013
Luxembourg,2021,18897,39,2021-09-27,626108,834,133.20385620372204,80101,133.20385620372204
Luxembourg,2021,18904,40,2021-10-04,626108,961,153.4878966568068,81062,153.4878966568068
Luxembourg,2021,18911,41,2021-10-11,626108,1172,187.18815284264056,82234,187.18815284264056
Luxembourg,2021,18918,42,2021-10-18,626108,1290,206.03474161007367,83524,206.03474161007367
Luxembourg,2021,18925,43,2021-10-25,626108,1398,223.28416183789378,84922,223.28416183789378
Macedonia,2020,18267,0,2020-01-06,2076255,0,0,0,0
Macedonia,2020,18267,1,2020-01-06,2076255,0,0,0,0
Macedonia,2020,18274,2,2020-01-13,2076255,0,0,0,0
Macedonia,2020,18281,3,2020-01-20,2076255,0,0,0,0
Macedonia,2020,18288,4,2020-01-27,2076255,0,0,0,0
Macedonia,2020,18295,5,2020-02-03,2076255,0,0,0,0
Macedonia,2020,18302,6,2020-02-10,2076255,0,0,0,0
Macedonia,2020,18309,7,2020-02-17,2076255,0,0,0,0
Macedonia,2020,18316,8,2020-02-24,2076255,1,0.04816364078593429,1,0.04816364078593429
Macedonia,2020,18323,9,2020-03-02,2076255,2,0.09632728157186858,3,0.09632728157186858
Macedonia,2020,18330,10,2020-03-09,2076255,10,0.4816364078593429,13,0.4816364078593429
Macedonia,2020,18337,11,2020-03-16,2076255,101,4.864527719379363,114,4.864527719379363
Macedonia,2020,18344,12,2020-03-23,2076255,145,6.983727913960472,259,6.983727913960472
Macedonia,2020,18351,13,2020-03-30,2076255,224,10.788655536049282,483,10.788655536049282
Macedonia,2020,18358,14,2020-04-06,2076255,345,16.61645607114733,828,16.61645607114733
Macedonia,2020,18365,15,2020-04-13,2076255,379,18.254019857869096,1207,18.254019857869096
Macedonia,2020,18372,16,2020-04-20,2076255,179,8.621291700682239,1386,8.621291700682239
Macedonia,2020,18379,17,2020-04-27,2076255,125,6.020455098241786,1511,6.020455098241786
Macedonia,2020,18386,18,2020-05-04,2076255,131,6.309436942957392,1642,6.309436942957392
Macedonia,2020,18393,19,2020-05-11,2076255,150,7.224546117890143,1792,7.224546117890143
Macedonia,2020,18400,20,2020-05-18,2076255,186,8.958437186183778,1978,8.958437186183778
Macedonia,2020,18407,21,2020-05-25,2076255,248,11.944582914911704,2226,11.944582914911704
Macedonia,2020,18414,22,2020-06-01,2076255,802,38.627239910319304,3028,38.627239910319304
Macedonia,2020,18421,23,2020-06-08,2076255,1029,49.560386368726384,4057,49.560386368726384
Macedonia,2020,18428,24,2020-06-15,2076255,1049,50.52365918444507,5106,50.52365918444507
Macedonia,2020,18435,25,2020-06-22,2076255,986,47.48934981493121,6092,47.48934981493121
Macedonia,2020,18442,26,2020-06-29,2076255,954,45.94811330978131,7046,45.94811330978131
Macedonia,2020,18449,27,2020-07-06,2076255,1065,51.29427743702002,8111,51.29427743702002
Macedonia,2020,18456,28,2020-07-13,2076255,1021,49.17507724243891,9132,49.17507724243891
Macedonia,2020,18463,29,2020-07-20,2076255,954,45.94811330978131,10086,45.94811330978131
Macedonia,2020,18470,30,2020-07-27,2076255,968,46.622404280784394,11054,46.622404280784394
Macedonia,2020,18477,31,2020-08-03,2076255,802,38.627239910319304,11856,38.627239910319304
Macedonia,2020,18484,32,2020-08-10,2076255,883,42.528494813979975,12739,42.528494813979975
Macedonia,2020,18491,33,2020-08-17,2076255,775,37.32682160909908,13514,37.32682160909908
Macedonia,2020,18498,34,2020-08-24,2076255,413,19.891583644590863,13927,19.891583644590863
Macedonia,2020,18505,35,2020-08-31,2076255,835,40.21664005625513,14762,40.21664005625513
Macedonia,2020,18512,36,2020-09-07,2076255,932,44.88851321249076,15694,44.88851321249076
Macedonia,2020,18519,37,2020-09-14,2076255,1041,50.1383500581576,16735,50.1383500581576
Macedonia,2020,18526,38,2020-09-21,2076255,894,43.05829486262525,17629,43.05829486262525
Macedonia,2020,18533,39,2020-09-28,2076255,973,46.863222484714065,18602,46.863222484714065
Macedonia,2020,18540,40,2020-10-05,2076255,2335,112.46210123515657,20937,112.46210123515657
Macedonia,2020,18547,41,2020-10-12,2076255,2691,129.60835735494916,23628,129.60835735494916
Macedonia,2020,18554,42,2020-10-19,2076255,3326,160.19226925401745,26954,160.19226925401745
Macedonia,2020,18561,43,2020-10-26,2076255,5482,264.03307878849176,32436,264.03307878849176
Macedonia,2020,18568,44,2020-11-02,2076255,7324,352.75050511618275,39760,352.75050511618275
Macedonia,2020,18575,45,2020-11-09,2076255,7290,351.11294132946097,47050,351.11294132946097
Macedonia,2020,18582,46,2020-11-16,2076255,7693,370.5228885661925,54743,370.5228885661925
Macedonia,2020,18589,47,2020-11-23,2076255,6800,327.5127573443532,61543,327.5127573443532
Macedonia,2020,18596,48,2020-11-30,2076255,6425,309.4513920496278,67968,309.4513920496278
Macedonia,2020,18603,49,2020-12-07,2076255,5670,273.0878432562474,73638,273.0878432562474
Macedonia,2020,18610,50,2020-12-14,2076255,4667,224.77971154795534,78305,224.77971154795534
Macedonia,2020,18617,51,2020-12-21,2076255,3499,168.52457910998407,81804,168.52457910998407
Macedonia,2020,18624,52,2020-12-28,2076255,2220,106.92328254477412,84024,106.92328254477412
Macedonia,2021,18631,0,2021-01-04,2076255,2470,118.96419274125769,86494,118.96419274125769
Macedonia,2021,18631,1,2021-01-04,2076255,2444,117.7119380808234,88938,117.7119380808234
Macedonia,2021,18638,2,2021-01-11,2076255,1716,82.64880758866325,90654,82.64880758866325
Macedonia,2021,18645,3,2021-01-18,2076255,2039,98.20566356252002,92693,98.20566356252002
Macedonia,2021,18652,4,2021-01-25,2076255,2105,101.38446385439168,94798,101.38446385439168
Macedonia,2021,18659,5,2021-02-01,2076255,2254,108.5608463314959,97052,108.5608463314959
Macedonia,2021,18666,6,2021-02-08,2076255,2233,107.54940987499127,99285,107.54940987499127
Macedonia,2021,18673,7,2021-02-15,2076255,3502,168.6690700323419,102787,168.6690700323419
Macedonia,2021,18680,8,2021-02-22,2076255,4376,210.76409207924846,107163,210.76409207924846
Macedonia,2021,18687,9,2021-03-01,2076255,5483,264.0812424292777,112646,264.0812424292777
Macedonia,2021,18694,10,2021-03-08,2076255,6732,324.2376297709096,119378,324.2376297709096
Macedonia,2021,18701,11,2021-03-15,2076255,7560,364.1171243416632,126938,364.1171243416632
Macedonia,2021,18708,12,2021-03-22,2076255,7196,346.58555909558316,134134,346.58555909558316
Macedonia,2021,18715,13,2021-03-29,2076255,7710,371.34167045955337,141844,371.34167045955337
Macedonia,2021,18722,14,2021-04-05,2076255,5250,252.85911412615502,147094,252.85911412615502
Macedonia,2021,18729,15,2021-04-12,2076255,3494,168.2837609060544,150588,168.2837609060544
Macedonia,2021,18736,16,2021-04-19,2076255,2097,100.9991547281042,152685,100.9991547281042
Macedonia,2021,18743,17,2021-04-26,2076255,1341,64.58744229393788,154026,64.58744229393788
Macedonia,2021,18750,18,2021-05-03,2076255,672,32.36596660814784,154698,32.36596660814784
Macedonia,2021,18757,19,2021-05-10,2076255,365,17.579728886866015,155063,17.579728886866015
